oracle, Pattern, NLP, TM, MAT, MAT_TM, ,Comments
0,0,0,0,0,0,,// check for frame field reads or writes
0,0,0,0,0,0,,// bench fully-boxed fib
0,0,0,0,0,0,,// MRI extends in order from last to first
0,0,0,0,0,0,,// EQ == 0 (i.e. false)
0,0,0,0,0,0,,// load Object under value
0,0,0,0,0,0,,// TypeMatcher
0,0,0,0,0,0,,// For 'b.foo()'.  Args are only significant in maintaining backwards compatible AST structure
0,0,0,0,0,0,,// // Complete the request by filling the read buffer first //
0,0,0,0,0,0,,// go through negated powers of 32 until we find one small enough 
0,0,0,0,0,0,,/* ----------- Public Interface ------------ */
0,0,0,0,0,0,,// add to the corresponding positive power of 32 for the result. // meaningful? no. conformant? yes. I just write the code...
0,0,0,0,0,0,,// if it's an array, only add methods for aref, aset, and length
0,0,0,0,0,0,,// attribute set.
0,0,0,0,0,0,,// // Avoid double-copying for reads that are larger than the buffer size //
0,0,0,0,0,0,,// identity equality
0,0,0,0,0,0,,// Additional context surrounding tokens that both the lexer and // grammar use.
0,0,0,0,0,0,,// line 1124
0,0,0,0,0,0,,// MRI 1.8.6 behavior: null byte after '%' // leads to "%" string. Null byte in // other places, like "%5\0", leads to error.
0,0,0,0,0,0,,// Get the control flow graph for this scope -- only valid for methods & closures
0,0,0,0,0,0,,/* least significant r bits */
0,0,0,0,0,0,,// check current directory; if file exists, retrieve URL and return resource
0,0,0,0,0,0,,// drop through for sign
0,0,0,0,0,0,,// rb_enc_precise_mbclen
0,0,0,0,0,0,,// line 1179
0,0,0,0,0,0,,// add all names for this annotation
0,0,0,0,0,0,,/* most significant w-r bits */
0,0,0,0,0,0,,// no dec digits, end of parseable data, go to calc
0,0,0,0,0,0,,// set argv from main's args
0,0,0,0,0,0,,// switch // for
0,0,0,0,0,0,,// trim extension to try other options
0,0,0,0,0,0,,// no more values to stick in rest arg
0,0,0,0,0,0,,// line 836
0,0,0,0,0,0,,//        arity.checkArity(runtime, argsLength);
0,0,0,0,0,0,,// ---------- These methods below are used during compile-time optimizations ------- 
0,0,0,0,0,0,,// Done with closure compilation
0,0,0,0,0,0,,// line 643
0,0,0,0,0,0,,// line 1138
0,0,0,0,0,0,,// notify thread to proceed
0,0,0,0,0,0,,// line 896
0,0,0,0,0,0,,// line 1155
0,0,0,0,0,0,,// NOTE: Since we are processing ASTs, loop bodies are processed in depth-first manner // with outer loops encountered before inner loops, and inner loops finished before outer ones. // // So, we can keep track of loops in a loop stack which  keeps track of loops as they are encountered. // This lets us implement next/redo/break/retry easily for the non-closure cases
0,0,0,0,0,0,,// no arg grouping, just use bulk assignment methods
0,0,0,0,0,0,,// Should we run this pass on the current scope before running it on nested scopes?
0,0,0,0,0,0,,// First try to use drive letter from supplied dir value, // then try current work dir.
0,0,0,0,0,0,,// line 486
0,0,0,0,0,0,,// Whether this scope is used as the "argument scope" for e.g. zsuper
0,0,0,0,0,0,,/* constant vector a */
0,0,0,0,0,0,,// will have a trailing '.' // g fills trailing zeroes if #
0,0,0,0,0,0,,//yyDefRed 945
0,0,0,0,0,0,,// line 899
0,0,0,0,0,0,,// state[i] &= 0xffffffffL;
0,0,0,0,0,0,,// invoke method
0,0,0,0,0,0,,// optArgs and restArgs require more work, so isolate them and ArrayList creation here
0,0,0,0,0,0,,// check if we're a stdio IO, and ensure we're not badly mutilated
0,0,0,0,0,0,,// rounding neccessary
0,0,1,0,0,0,,// JRUBY-2435: Aliasing eval and other "special" methods should display a warning // We warn because we treat certain method names as "special" for purposes of // optimization. Hopefully this will be enough to convince people not to alias // them.
0,0,0,0,0,0,,// state[j] &= 0xffffffffL;
0,0,0,0,0,0,,// start setup method
0,0,0,0,0,0,,// get "self"
0,0,0,0,0,0,,// looks like someone's trying to raise a Java exception. Let them.
0,0,0,0,0,0,,// used only by the compiler/interpreter (will set the literal flag)
0,0,0,0,0,0,,// This appears to be some windows-only mode.  On a java platform this is a no-op
0,0,0,0,0,0,,// . Array given to rest should pass itself // . Array with rest + other args should extract array // . Array with multiple values and NO rest should extract args if there are more than one argument
0,0,0,0,0,0,,// No timeout in critical section
0,0,0,0,0,0,,"/*     * Ensure that separator is valid otherwise give it the default paragraph separator.     */"
0,0,0,0,0,0,,/* MSB is 1; assuring non-zero initial array */
0,0,0,0,0,0,,// readable only by thread building proxy, so don't need to be // volatile. used to handle recursive calls to getProxyClass/Module // while proxy is being constructed (usually when a constant // defined by a class is of the same type as that class).
0,0,0,0,0,0,,// never visited, should be fine
0,0,0,0,0,0,,// retry handling in the rescue blocks
0,0,0,0,0,0,,// add in reverse order
0,0,0,0,0,0,,// ok, it's a socket...set values accordingly // just using AF_INET since we can't tell from SocketChannel...
0,0,0,0,0,0,,// We can callsite cache const_missing if we want
0,0,0,1,0,1,,"/*     * Determine what sort of assigner should be used for the provided 'iter' (e.g. block).     * Assigner provides just the right logic for assigning values to local parameters of the     * block.     *     * This method also has a second optimization which is to set 'noargblock' in the case that     * the block is a block which accepts no arguments.  The primary reason for this second     * optimization is that in the case of a yield with a RubyArray we will bypass some logic     * processing the RubyArray into a proper form (only to then not do anythign with it).  A     * secondary benefit is that a simple boolean seems to optimize by hotspot much faster     * than the zero arg assigner.     */"
0,0,0,0,0,0,,// Ruby Grammar productions return plenty of nulls.
0,0,0,0,0,0,,// Change visibility so others can see it
0,0,0,0,0,0,,// can be overridden to be informed when objects are removed
0,0,0,0,0,0,,// append what we read into our buffer and allow the loop to continue
0,0,0,0,0,0,,//System.err.println("byteListToInum(" + str + ")");
0,0,0,0,0,0,,/*package-protected*/
0,0,0,0,0,0,,// something in here is used to build up ruby stack trace...
0,0,0,0,0,0,,// equivalent to MRI case '\0':
0,0,0,0,0,0,,// not reached
0,0,0,0,0,0,,// MRI behavior:  for 'Q', do not add trailing nils
0,0,0,0,0,0,,// MRI behavior: "If digits is 0, the result is the same as the / operator."
0,0,0,0,0,0,,//System.err.println(" figureOutBase/base=" + base);
0,0,0,0,0,0,,"/*        result = eval(""arr = Array::['c', 200]; p arr"");        assertEquals(""[\""c\"", 200]"", result);        result = eval(""arr = Array.['d', 200]; p arr"");        assertEquals(""[\""d\"", 200]"", result);        */"
0,0,0,0,0,0,,// only public methods
0,0,0,0,0,0,,// Initialize all flow graph nodes 
0,0,0,0,0,0,,// See if module is in chain...Cannot match against itself so start at superClass.
0,0,0,0,0,0,,// rb_reg_initialize_str
0,0,0,0,0,0,,// adapter, tc, recv, args{0,1}, block{0,1}]
0,0,0,0,0,0,,//RubyModule module = context.getRubyClass();
0,0,0,0,0,0,,// presumably this require should fail
0,0,0,0,0,0,,//System.err.println(" getSign/" + sign);
0,0,0,0,0,0,,// If we could not find the constant from cref..then try getting from inheritence hierarchy
0,0,0,0,0,0,,// For 'b.foo'
0,0,0,0,0,0,,// Accumulate call arguments
0,0,0,0,0,0,,//         data.currentFile.callMethod(context, "lineno=", line);
0,0,0,0,0,0,,/* \xHH */
0,0,0,0,0,0,,// any exceptions raised must continue to be raised, skipping $! restoration
0,0,0,0,0,0,,// line 1456
0,0,0,0,0,0,,// if there's a non-null superclass, we're including into a normal class hierarchy; // update subclass relationships to avoid stale parent/child relationships
0,0,0,0,0,0,,// rethrow exception // rethrow it
0,0,0,0,0,0,,// generate constants initialization code
0,0,0,0,0,0,,// trailing garbage
0,0,0,0,0,0,,// Zlib behavior: negative win_bits means no header and no checksum.
0,0,0,0,0,0,,// produce a nicer error since Rubyists aren't used to seeing this
0,0,0,0,0,0,,// if we have a specific-arity helper to construct an array for us, use that
0,0,0,0,0,0,,//[IRubyObject] //[IRubyObject, IRubyObject] //[IRubyObject, RubyClass] //[IRubyObject, RubyClass, RubyClass] //[IRubyObject, RubyClass, Visibility] //[IRubyObject, RubyClass, Visibility, Visibility]
0,0,0,0,0,0,,// load block from [] version of method
0,0,0,0,0,0,,// Our values holder (name of variables are kept in staticScope)
0,0,0,0,0,0,,// no number
0,0,1,0,0,0,,// To turn a module into an "interface collection" we add a class instance // variable to hold the list of interfaces, and modify append_features // for this module to call append_features on each of those interfaces as // well
0,0,0,0,0,0,,// states
0,0,0,0,0,0,,// how far ahead we are when reading
0,0,0,0,0,0,,//System.err.println("calculateLength()/str=" + str);
0,0,0,0,0,0,,// The cache is full. Abandon JIT for this method and bail out.
0,0,0,0,0,0,,// line 1462
0,0,0,0,0,0,,// we need to collect all methods, though we'll only // install the ones that are named in this class
0,0,0,0,0,0,,// Portion of line right after beginning marker
0,0,0,0,0,0,,// In case when the number of occurences is // explicitly specified, we have to read up // the remaining garbage after the '\0' to // satisfy the requested pattern.
0,0,0,1,0,1,,// We define an actual list to get around bug in java integration (1387115)
0,0,0,0,0,0,,// rb_iterate((VALUE(*)_((VALUE)))str_step, (VALUE)args, step_i, (VALUE)iter);
0,0,0,0,0,0,,// string has it's own ByteList, but it's pointing to a shared buffer (byte[])
0,0,0,0,0,0,,//System.err.println(" stringToLong=" + val);
0,0,0,0,0,0,,// EQ == 0 (i.e. false) // pop the extra result and replace with the send part of the AND
0,0,0,0,0,0,,// Constants for seek
0,0,0,0,0,0,,// Colon3
0,0,0,0,0,0,,// first char must be digit or decimal point
0,0,0,0,0,0,,// if entry starts with a slash, skip it since classloader resources never start with a /
0,0,0,0,0,0,,// re-register, since fileno points at something new now
0,0,0,0,0,0,,// normal return for method body. return jump for within a begin/rescue/ensure
0,0,0,0,0,0,,// Signal uses sun.misc.* classes, this is not allowed // in the security-sensitive environments
0,0,0,0,0,0,,// MRI behavior on Windows: it treats '/' as a root of // a current drive (but only if SINGLE slash is present!): // E.g., if current work directory is // 'D:/home/directory', then '/' means 'D:/'. // // Basically, '/path' is treated as a *RELATIVE* path, // relative to the current drive. '//path' is treated // as absolute one.
0,0,0,0,0,0,,// // Now read unbuffered directly from the file //
0,0,0,0,0,0,,// captures // begin and end are used when not groups defined // source string
0,0,0,0,0,0,,"/*                    $$ = new ArgAuxiliaryNode($1.getPosition(), (String) $1.getValue(), 1);  */"
0,0,0,0,0,0,,"/*      * This method takes as input a map of operands to their values, and outputs     *     * If the value map provides a value for any of the instruction's operands     * this method is expected to replace the original operands with the simplified values.     * It is not required that it do so -- code correctness is not compromised by failure     * to simplify     */"
0,0,0,0,0,0,,// it was not found at all!
0,0,0,0,0,0,,"/*  ================     *  Singleton Methods     *  ================      */"
0,0,0,0,0,0,,// See if we already have this descriptor open. // If so then we can mostly share the handler (keep open // file, but possibly change the mode).
0,0,0,0,0,0,,// Class method
0,0,0,0,0,0,,// not synchronizing these methods, no harm if these values get set more // than once. // (also note that there's no chance of getting a partially initialized // class/module, as happens-before is guaranteed by volatile write/read // of constants table.)
0,0,0,0,0,0,,// For b.foo
0,0,0,0,0,0,,// Does this method define code?  // Default is yes -- which basically leads to pessimistic but safe optimizations // But, for library and internal methods, this might be false.
0,0,0,0,0,0,,// not closing from finalize
0,0,1,0,0,0,,// Note: this method produces meaningful results // only for RubyIO objects. For everything else returns 0.
0,0,0,1,0,1,,// We yield here to hopefully permit the target thread to schedule // MRI immediately schedules it, so this is close but not exact
0,0,0,0,0,0,,// instance config for the script run
0,0,1,0,0,0,,// Special classes like Collections.EMPTY_LIST are inner classes that are private but  // implement public interfaces.  Their methods are all public methods for the public  // interface.  Let these public methods execute via setAccessible(true). 
0,0,0,0,0,0,,// If we have more than one arg, make sure the array created to contain them is not ObjectSpaced
0,0,0,0,0,0,,// Wire up Function#call(*args) to use the super-fast native invokers
0,0,0,0,0,0,,// line 1014
0,0,0,0,0,0,,// Don't initialize with class // Don't put in object space and don't taint
0,0,0,0,0,0,,// Translate "x &&= y" --> "x = (is_true(x) ? y : false)" --> //  //    x = -- build(x) should return a variable! -- //    f = is_true(x) //    beq(f, false, L) //    x = -- build(y) -- // L: //
0,0,0,0,0,0,,// fields used for direct (optimistic) calculation // number of significant digits, updated as parsed // zeroes that may go to significand or exponent // offset of decimal pt from start (-1 -> no decimal) // significand, updated as parsed // exponent, updated as parsed
0,0,1,1,1,1,,// add (potentially) overridden names to the key. // TODO: see note above re: optimizations
0,0,0,0,0,0,,// we reached the end
0,0,0,0,0,0,,// declared type returns the qualified name without $ for inner classes!!!
0,0,0,0,0,0,,// goto next bucket
0,0,0,0,0,0,,// MRI behavior: value given in seconds; converted to Float; less // than or equal to zero returns immediately; returns nil
