oracle,Pattern,TM,MAT,MAT_TM,,Comments
0,0,1,0,1,,// The clean way would be to throw an exception. //throw new IOException("crc error");
0,0,0,0,0,,// try to find JOnAS specific convention name
0,0,0,0,0,,//  900021 byte // 3600000 byte // 3600000 byte // ------------ // 8433529 byte // ============
0,0,0,0,0,,// else get standard baseName
0,0,0,0,0,,// make sure the cache is cleared.
0,0,0,0,0,,//Validate mandatory attributes
0,0,0,0,0,,// Step 2: // Now scan this big bucket so as to synthesise the // sorted order for small buckets [t, ss] for all t != ss.
0,0,0,0,0,,// jonasroot
0,0,0,0,0,,"/*                  Complete the big bucket [ss] by quicksorting                  any unsorted small buckets [ss, j].  Hopefully                  previous pointer-scanning phases have already                  completed many of the small buckets [ss, j], so                  we don't have to sort them at all.            */"
0,0,0,0,0,,// Translate periods into path separators, add .class to the // name, create the File object and add it to the Hashtable.
0,0,0,0,0,,"/*          Setting up the unzftab entries here is not strictly          necessary, but it does save having to do it later          in a separate pass, and so saves a block's worth of          cache misses.        */"
0,0,0,0,0,,// Retrive the files to be added to JAR from EJB descriptor
0,0,0,0,0,,// java policy file
0,0,0,0,0,,//check that fullpath and prefix are incompatible
0,0,0,0,0,,// add the types of the parent project
0,0,0,0,0,,//the property attribute must have access to a property file
0,0,0,0,0,,// outputdir
0,0,0,0,0,,//if either of them is missing, they are different
0,0,1,0,1,,// work around a bug of GenIC 2.5
0,0,0,0,0,,//Make sure property exists in property file
0,0,0,0,0,,// All characters in the string are used. Check if only '*'s are // left in the pattern. If so, we succeeded. Otherwise failure.
0,0,0,0,0,,// classpath
0,0,0,0,0,,// if we followed the symlink we just made we should // bypass the excludes.
0,0,0,0,0,,// Check to see if we need a build and start doing the work!
0,0,0,0,0,,// after loading the cache is up to date with the file
0,0,0,0,0,,"/* Parse the ejb deployment descriptor.  While it may not             * look like much, we use a SAXParser and an inner class to             * get hold of all the classfile names for the descriptor.             */"
0,0,0,0,0,,"/**     * Invoked by IntrospectionHelper for <code>setXXX(Path p)</code>     * attribute setters.     * @param p the <code>Project</code> for this path.     * @param path the <code>String</code> path definition.     */"
0,0,0,0,0,,// try to create the classpath for the correct ORB
0,0,0,0,0,,//now any assertions are added
0,0,0,0,0,,// Avoid runtime problem on pre 1.4 when compiling post 1.4
0,0,0,0,0,,// Creation is done here rather than in isSelected() because some // containers may do a validation pass before running isSelected(), // but we need to check for the existence of the created class.
0,0,0,0,0,,// keepgenerated
0,0,0,0,0,,// process pattern between stars. padIdxStart and patIdxEnd point // always to a '*'.
0,0,0,0,0,,// nocompil
0,0,0,0,0,,// The EnumeratedAttributes for the three interface implementations. // Name-Classname mapping is done in the configure() method.
0,0,0,0,0,,// end of finally
0,0,0,0,0,,// ----- BuildListener interface methods -----
0,0,0,0,0,,// novalidation
0,0,0,0,0,,// // -----  Set the special attributes, pattern '*.*'  ----- //
0,0,0,0,0,,// javac
0,0,0,0,0,,// use Cache defined via name
0,0,0,0,0,,// tell the build it is finished
0,0,0,0,0,,// Get the values and do the comparison
0,0,0,0,0,,// An AntClassLoader which is supposed to delegate to // the parent and then to the disk path:
0,0,0,0,0,,// should the following two be switched?  If r1 and r2 refer to the same file, // isn't their content equal regardless of whether that file is a directory?
0,0,0,0,0,,// Only file specified -> Fail
0,0,0,0,0,,// -----  additional  -----
0,0,0,0,0,,// resource doesn't exist -> property 'test' == null
0,0,0,0,0,,// Because the content is only read the file will not be damaged. I tested // with JPG, ZIP and PDF as binary files.
0,0,0,0,0,,// try a netware-volume length path, see how it is handled
0,0,0,0,0,,//log uptodateness of all targets:
0,0,0,0,0,,// Expecting an exception to be thrown by this call: // IllegalArgumentException: wrong number of Arguments
0,0,0,0,0,,// // Cannot return a null source, because we have to call // setEntityResolver (see setEntityResolver javadoc comment) //
0,0,0,0,0,,// javacopts
0,0,0,0,0,,// Determine the Java version by looking at available classes // java.net.Proxy was introduced in JDK 1.5 // java.lang.CharSequence was introduced in JDK 1.4 // java.lang.StrictMath was introduced in JDK 1.3 // java.lang.ThreadLocal was introduced in JDK 1.2 // java.lang.Void was introduced in JDK 1.1 // Count up version until a NoClassDefFoundError ends the try
0,0,0,0,0,,// rmicopts
0,0,0,0,0,,//last character isn't a digit
0,0,0,0,0,,//look for and print warnings
0,0,0,0,0,,// fall back to JRE bin directory, also catches JDK 1.0 and 1.1 // where java.home points to the root of the JDK and Mac OS X where // the whole directory layout is different from Sun's
0,0,0,0,0,,// check that an exception in the constructor is noticed
0,0,0,0,0,,// now wait until the spawned process is finished
0,0,0,0,0,,// use the classloader that loaded this class otherwise // it will not be able to run inner classes if this test // is ran in non-forked mode.
0,0,0,0,0,,// ignore expected
0,0,0,0,0,,// secpropag
0,0,0,0,0,,//at this point the paths are set up with lists of files, //and the mapper is ready to map from source dirs to dest files //now we iterate through every JAR giving source and dest names // deal with the paths
0,0,0,0,0,,// verbose
0,0,0,0,0,,"/*             * ZipOutputStream.putNextEntry expects the ZipEntry to             * know its size and the CRC sum before you start writing             * the data when using STORED mode - unless it is seekable.             *             * This forces us to process the data twice.             */"
0,0,0,0,0,,// depending on the implementation the actual RE won't // get instantiated in the constructor.
0,0,0,0,0,,// we need to search the components of the path to see if we can // find the class we want.
0,0,0,0,0,,// Reflection problems? Should not happen, debug.
0,0,0,0,0,,// calling GenIC task
0,0,0,0,0,,// make sure we are dealing with an absolute path
0,0,0,0,0,,// The the weblogic cmp deployment descriptor
0,0,0,0,0,,// magic property
0,0,0,0,0,,// try to use the compiler specified by build.compiler. // Right now we are just going to allow Jikes
0,0,0,0,0,,// extra field
0,0,0,0,0,,// check that reference tarfilesets cannot have specific attributes
0,0,0,0,0,,//and add any files if also defined
0,0,0,0,0,,//Object class Changed   update it.
0,0,0,0,0,,// add an extra slash for filesystems with drive-specifiers
0,0,0,0,0,,//use fle from original weblogic jar
0,0,0,0,0,,// build the command line from what we got // the format is: // ss Create VSS items [-C] [-H] [-I-] [-N] [-O] [-S] [-Y] [-?] // as specified in the SS.EXE help
0,0,0,0,0,,// first off, make sure that we've got a command and a vssdir...
0,0,0,0,0,,// we need to search the components of the path to see if // we can find the class we want.
0,0,0,0,0,,// version needed to extract // general purpose bit flag
0,0,0,0,0,,// Use getShortLabel() so labels longer then 30 char are truncated // and the user is warned
0,0,0,0,0,,// -V Label an existing file or project version
0,0,0,0,0,,//make sure m_LocalDir exists, create it if it doesn't
0,0,0,0,0,,// try a multi-part netware-volume length path w/forward slash, see how it is handled
0,0,0,0,0,,// do nothing by default
0,0,0,0,0,,// try and load from this loader if the parent either didn't find // it or wasn't consulted.
0,0,0,0,0,,// this is the classname to run as well as its arguments. // in case of 'executeJar', the executable is a jar file.
0,0,0,0,0,,// GenIC task // GenIC class (3 are supported for various // versions
0,0,0,0,0,,// bootclasspath is "-Xbootclasspath:<classpath>" -> 1 arg
0,0,1,0,1,,// // If you don't do this, you get all sorts of annoying // warnings about a missing properties file.  However, it // seems to work just fine with default values.  Ultimately, // we should probably include a "CatalogManager.properties" // file in the ant jarfile with some default property // settings.  See CatalogManager.java for more details. //
0,0,0,0,0,,"/*                  This loop is hammered during decompression,                  hence avoid native method call overhead of                  System.arraycopy for very small ranges to copy.                */"
0,0,0,0,0,,// Do nothing
0,0,0,0,0,,// Is the ser file or any of the source files newer then the class files. // firstly find the oldest of the two class files.
0,0,0,0,0,,"/*     * Regardless of the name of the iAS-specific EJB descriptor file, it will     * written in the completed JAR file as ""ias-ejb-jar.xml"".  This is the     * naming convention implemented by iAS.     */"
0,0,0,0,0,,// build the list of sources which are out of date with // respect to the target
0,0,0,0,0,,// this loader was first but it didn't find it - try the parent
0,0,0,0,0,,// push the current iterator onto the stack and then // iterate through this directory.
0,0,0,0,0,,// add the generated files to the ejbFiles
0,0,0,0,0,,// not before the filesystem root and not after it, since root // already contains one
0,0,0,0,0,,// orb
0,0,0,0,0,,// can safely use '/' because Windows understands '/' as separator
0,0,0,0,0,,// get index of parts which are equal
0,0,0,0,0,,/* utilitary methods */
0,0,0,0,0,,// different size =>different files
0,0,0,0,0,,"/*             * Check for the odd case where the terminator and/or filename             * extension aren't found.  These will ensure ""ias-"" appears at the             * end of the name and before the '.' (if present).             */"
0,0,0,0,0,,// Add the class in dotted notation 'com.company.Class'
0,0,0,0,0,,// dummy1 --> dummy2 --> dummy3 --> dummy1
0,0,0,0,0,,// For all Files in this folder, we need to check // if there have been modifications.
0,0,0,0,0,,"/**     * When using this as a custom selector, this method will be called.     * It translates each parameter into the appropriate setXXX() call.     *     * @param parameters the complete set of parameters for this selector.     */"
