Label, Type, Content
0, Line, //  add a new node, should trigger a watch 
0, Line, //  scenario where only three parameter are passed 
0, Line, //  servers without any authentication configured 
0, Line, //  Verify no zoo.cfg.dynamic and zoo.cfg.bak files existing locally   when reconfig feature flag is off by default. 
0, Line, //  visible for testing 
0, Line, //  we are setting the num quota 
0, Line, //  this should flush the config to servers 2, 3, 4 and 5 
0, Line, // Create a DataTree with quota nodes so PathTrie get updated 
0, Line, //  handshake. 
0, Line, //  2 servers in current config, 3 in next config 
0, Line, //  have we read length bytes?
1, Line, //  TODO: in the future, serverId should be validated for all cases, not just the extendedEphemeralTypesEnabled case   TODO: however, for now, it would be too disruptive 
0, Line, //  this is normal. For example - server found out about new config through FastLeaderElection gossiping   and then got the same config in UPTODATE message so its already known 
0, Line, //  Simulating FinalRequestProcessor logic: create session request has   delayed and now reaches FinalRequestProcessor. Here the leader zk 
0, Line, //  Note: SimpleChannelInboundHandler releases the ByteBuf for us   so we don't need to do it. 
0, Line, //  scenario where four parameter are passed 
0, Line, // 4. Restart peer2 with quorum.auth.learnerEnableSasl=false and   quorum.auth.serverRequireSasl=false. It should fail to join the 
0, Line, //  new members are initialized with current config + the new server 
0, Line, //  Port changes after bind() if the original port was 0, update   localAddress to get the real port. 
0, Line, //  Member variables for mocking Leader 
0, Line, //  case-1) 'quorum.auth.enableSasl' is off. Tries to enable server sasl. 
0, Line, //  second add to electingFollowers, verifier.containsQuorum=true, waitForEpochAck returns without exceptions 
0, Line, //  should cause "/foo/bar" and "/foo" to get deleted when checkContainers() is called 
0, Line, //  Remove "server.x=" prefix which quorum peer does not include. 
0, Line, //  Extract keyword arguments to command from request parameters 
0, Block, /*      * (non-Javadoc)     *     * @see org.apache.zookeeper.server.ServerCnxnIface#sendResponse(org.apache.zookeeper.proto.ReplyHeader,     *      org.apache.jute.Record, java.lang.String)      */
0, Line, //  we don't have a designated leader - need to go into leader   election 
0, Line, //  localPeerBean.1 of ReplicatedServer_1 
0, Line, //  cannot create ephemeral nodes on a local session. 
0, Line, //  Got expected exception 
0, Line, //  for i < (numClients/2) this tests the case currentHost == null &&   reconfigMode = true   for i >= (numClients/2) this tests the case currentHost!=null &&   reconfigMode = true 
0, Line, //  Test that sequential filenames are being created correctly, 
0, Line, //  Don't schedule the purge task with zero or negative purge interval. 
0, Line, //  We may get the correct exception but the txn may go through 
0, Line, //  We send DIFF to (6,0) and forward any packet starting at (5,0) 
0, Line, //  ensemble and will reject it. 
0, Line, //  ValidateProcessor is set up in a similar fashion to ToBeApplied   processor, so it can do pre/post validating of requests 
0, Line, //  Returned empty set must not be modifiable 
0, Line, //  not writing them back to static file 
0, Line, //  shut servers 0..2 down 
0, Line, //  notifies watcher removal 
0, Line, //  We'll fill this in later 
0, Line, //  Exists watcher 
0, Line, //  shutdown the previous zk 
0, Line, //  Mark this connection as once again ready for selection 
0, Line, //  the following statement will throw. 
0, Block, /*      * Test that a reconfiguration fails if the proposed change would leave the     * cluster with less than 2 participants (StandaloneEnabled = true).     * StandaloneDisabledTest.java (startSingleServerTest) checks that if     * StandaloneEnabled = false its legal to remove all but one remaining     * server.      */
0, Line, // Process has not terminated.  So check if it has completed   if not just destroy it. 
0, Line, //  "myhost.foo.com@FOO.COM" 
0, Line, //  On entry to this method, qcm must be non-null and the locks on both qcm and QV_LOCK   must be held.  We don't want quorumVerifier/lastSeenQuorumVerifier to change out from   under us, so we have to hold QV_LOCK; and since the call to qcm.connectOne() will take   the lock on qcm (and take QV_LOCK again inside that), the caller needs to have taken 
0, Line, //  If we already started writing p, p.bb will already exist 
0, Line, //  by default create this directory, but otherwise complain instead   See ZOOKEEPER-1161 for more details 
0, Line, //  2 is down. 
0, Line, //  Must be Java 1.8 or earlier 
0, Line, //  Client only has 1 outgoing socket, so the event loop group only needs   a single thread. 
0, Line, //  this is valid node for quota 
0, Line, // 10 seconds 
0, Block, /*      * Tests that an incremental reconfig fails if the current config is hiearchical.      */
0, Line, // are cleared 
0, Line, //  zxid should be non-null too 
0, Line, //  shut them down and then simulate a reboot with a reconfig in progress 
0, Line, //  new followers. 
0, Block, /*      * Socket options for TCP keepalive      */
0, Line, //  Possible since it's just deserialized from a packet on the wire. 
0, Line, //  all clients should be connected 
1, Block, /*              * Since requests are processed in order, we better get a response             * to the first request!              */
0, Line, //  When Leader.shutdown() calls ss.close(),   the call to accept throws an exception.   We catch and set stop to true. 
0, Line, //  Visible for testing 
0, Block, /*          * Reset incomingBuffer          */
0, Line, //  tests the case currentHost == null && lastIndex == -1   calls next for clients with index < numClients/2 
0, Line, //  make sure we have these 5 servers listed 
0, Line, //  accepted epoch = 5 it should now have 6 
0, Line, //  Trying to load a PEM file with PKCS12 loader should fail 
0, Line, //  Sun doesn't include the address that causes this   exception to be thrown, also UAE cannot be wrapped cleanly   so we log the exception in order to capture this critical   detail. 
0, Line, //  maximum retry count while trying to bind to election port 
0, Line, //  Font used to display message 
0, Line, //  server login 
0, Line, //  Both servers 0 and 1 will have the .next config file, which means 
